,current_day,cloud,temp_max,temp_min
157,2019-7-7,mostly cloudy,20°,14°
158,2019-7-8,mostly sunny,19°,11°
159,2019-7-9,mostly sunny,20°,10°
160,2019-7-10,mostly sunny,24°,12°
161,2019-7-11,scattered showers,22°,14°
162,2019-7-12,mostly sunny,24°,14°
163,2019-7-13,mostly cloudy,21°,11°
164,2019-7-14,mostly cloudy,19°,13°
165,2019-7-15,mostly cloudy,20°,12°
166,2019-7-16,mostly sunny,23°,9°
167,2019-7-17,mostly sunny,25°,12°
168,2019-7-18,mostly sunny,26°,15°
169,2019-7-19,mostly cloudy,23°,15°
170,2019-7-20,mostly sunny,29°,16°
171,2019-7-21,mostly sunny,26°,17°
172,2019-7-22,mostly sunny,30°,14°
173,2019-7-23,mostly sunny,34°,20°
174,2019-7-24,mostly sunny,38°,22°
175,2019-7-25,mostly sunny,39°,25°
176,2019-7-26,mostly sunny,34°,25°
177,2019-7-27,mostly cloudy,26°,18°
178,2019-7-28,mostly cloudy,19°,15°
179,2019-7-29,mostly sunny,26°,12°
180,2019-7-30,mostly sunny,26°,15°
181,2019-7-31,mostly sunny,22°,15°
182,2019-8-1,mostly sunny,24°,12°
183,2019-8-2,mostly sunny,24°,17°
184,2019-8-3,mostly sunny,24°,14°
185,2019-8-4,mostly sunny,28°,15°
186,2019-8-5,mostly sunny,26°,20°
187,2019-8-6,mostly cloudy,24°,17°
188,2019-8-7,mostly sunny,22°,16°
189,2019-8-8,mostly sunny,26°,13°
190,2019-8-9,mostly sunny,27°,18°
191,2019-8-10,mostly sunny,24°,17°
192,2019-8-11,mostly sunny,19°,13°
193,2019-8-12,scattered showers,19°,12°
194,2019-8-13,partly cloudy,20°,11°
195,2019-8-14,mostly cloudy,21°,12°
196,2019-8-15,scattered showers,21°,14°
197,2019-8-16,partly cloudy,22°,12°
198,2019-8-17,scattered showers,18°,16°
199,2019-8-18,mostly cloudy,23°,15°
200,2019-8-19,partly cloudy,21°,13°
201,2019-8-20,mostly sunny,20°,10°
202,2019-8-21,mostly sunny,23°,11°
203,2019-8-22,mostly sunny,25°,13°
204,2019-8-23,mostly sunny,27°,15°
205,2019-8-24,mostly sunny,28°,16°
206,2019-8-25,mostly sunny,30°,17°
207,2019-8-26,mostly sunny,31°,20°
208,2019-8-27,mostly sunny,31°,18°
209,2019-8-28,mostly sunny,29°,19°
210,2019-8-29,mostly sunny,26°,18°
211,2019-8-30,mostly sunny,27°,14°
212,2019-8-31,mostly sunny,31°,20°
213,2019-9-1,mostly sunny,21°,14°
214,2019-9-2,mostly sunny,21°,11°
215,2019-9-3,mostly sunny,21°,9°
216,2019-9-4,mostly sunny,24°,11°
217,2019-9-5,mostly cloudy,17°,10°
218,2019-9-6,mostly sunny,19°,7°
219,2019-9-7,scattered showers,15°,10°
220,2019-9-8,mostly cloudy,14°,9°
221,2019-9-9,mostly sunny,17°,7°
222,2019-9-10,mostly sunny,20°,8°
223,2019-9-11,mostly sunny,19°,8°
224,2019-9-12,mostly cloudy,22°,14°
225,2019-9-13,mostly cloudy,21°,14°
226,2019-9-14,mostly sunny,23°,13°
227,2019-9-15,mostly sunny,26°,11°
228,2019-9-16,mostly sunny,24°,12°
229,2019-9-17,mostly sunny,20°,12°
230,2019-9-18,mostly sunny,17°,7°
231,2019-9-19,mostly sunny,16°,8°
232,2019-9-20,mostly sunny,20°,7°
233,2019-9-21,mostly sunny,23°,8°
234,2019-9-22,mostly sunny,26°,12°
235,2019-9-23,mostly cloudy,16°,12°
236,2019-9-24,scattered showers,15°,10°
237,2019-9-25,scattered showers,14°,12°
238,2019-9-26,scattered showers,17°,13°
239,2019-9-27,mostly cloudy,16°,12°
240,2019-9-28,mostly cloudy,15°,12°
241,2019-9-29,scattered showers,16°,11°
242,2019-9-30,mostly cloudy,15°,11°
243,2019-10-1,scattered showers,17°,11°
244,2019-10-2,partly cloudy,15°,6°
245,2019-10-3,mostly sunny,13°,4°
246,2019-10-4,scattered showers,14°,7°
247,2019-10-5,mostly cloudy,12°,8°
248,2019-10-6,scattered showers,13°,7°
249,2019-10-7,foggy,13°,8°
250,2019-10-8,scattered showers,13°,10°
251,2019-10-9,scattered showers,11°,8°
252,2019-10-10,partly cloudy,14°,7°
253,2019-10-11,mostly cloudy,16°,7°
254,2019-10-12,mostly sunny,18°,10°
255,2019-10-13,mostly sunny,23°,14°
256,2019-10-14,mostly sunny,22°,13°
257,2019-10-15,scattered showers,17°,11°
258,2019-10-16,scattered showers,16°,9°
259,2019-10-17,scattered showers,13°,12°
260,2019-10-18,scattered showers,14°,9°
261,2019-10-19,scattered showers,14°,9°
262,2019-10-20,scattered showers,14°,11°
263,2019-10-21,mostly cloudy,13°,9°
264,2019-10-22,mostly sunny,14°,7°
265,2019-10-23,mostly sunny,17°,9°
266,2019-10-24,foggy,18°,10°
267,2019-10-25,mostly cloudy,15°,12°
268,2019-10-26,mostly sunny,17°,9°
269,2019-10-27,scattered showers,13°,5°
270,2019-10-28,foggy,9°,2°
271,2019-10-29,mostly sunny,9°,4°
272,2019-10-30,mostly sunny,7°,2°
273,2019-10-31,mostly sunny,9°,1°
274,2019-11-1,scattered showers,12°,5°
275,2019-11-2,scattered showers,14°,9°
276,2019-11-3,scattered showers,12°,9°
277,2019-11-4,scattered showers,11°,7°
278,2019-11-5,mostly cloudy,10°,7°
279,2019-11-6,foggy,9°,6°
280,2019-11-7,rain,8°,3°
281,2019-11-8,mostly sunny,8°,2°
282,2019-11-9,foggy,5°,1°
283,2019-11-10,foggy,4°,-1°
284,2019-11-11,foggy,4°,1°
285,2019-11-12,scattered showers,4°,0°
286,2019-11-13,foggy,4°,1°
287,2019-11-14,scattered showers,4°,2°
288,2019-11-15,mostly cloudy,4°,1°
289,2019-11-16,mostly sunny,5°,-1°
290,2019-11-17,mostly sunny,5°,-1°
291,2019-11-18,scattered showers,4°,1°
292,2019-11-19,mostly cloudy,6°,-1°
293,2019-11-20,foggy,3°,-2°
294,2019-11-21,foggy,5°,0°
295,2019-11-22,mostly cloudy,8°,3°
296,2019-11-23,mostly sunny,7°,2°
297,2019-11-24,mostly sunny,10°,2°
298,2019-11-25,foggy,8°,5°
299,2019-11-26,foggy,9°,6°
300,2019-11-27,scattered showers,10°,7°
301,2019-11-28,scattered showers,9°,8°
302,2019-11-29,scattered showers,8°,1°
303,2019-11-30,foggy,4°,0°
304,2019-12-1,snow,1°,0°
305,2019-12-2,mostly sunny,4°,-2°
306,2019-12-3,mostly cloudy,6°,0°
307,2019-12-4,mostly sunny,5°,-1°
308,2019-12-5,foggy,0°,-3°
309,2019-12-6,foggy,6°,-2°
310,2019-12-7,mostly cloudy,8°,6°
311,2019-12-8,scattered showers,10°,7°
312,2019-12-9,scattered showers,7°,3°
313,2019-12-10,foggy,3°,0°
314,2019-12-11,scattered showers,4°,1°
315,2019-12-12,mostly cloudy,4°,0°
316,2019-12-13,scattered showers,5°,0°
317,2019-12-14,mostly cloudy,7°,3°
318,2019-12-15,scattered showers,9°,5°
319,2019-12-16,foggy,9°,6°
320,2019-12-17,mostly sunny,14°,9°
321,2019-12-18,mostly sunny,9°,6°
322,2019-12-19,mostly sunny,13°,7°
323,2019-12-20,scattered showers,10°,6°
324,2019-12-21,scattered showers,6°,3°
325,2019-12-22,scattered showers,8°,5°
326,2019-12-23,scattered showers,8°,5°
327,2019-12-24,scattered showers,10°,4°
328,2019-12-25,mostly cloudy,8°,4°
329,2019-12-26,foggy,4°,0°
330,2019-12-27,mostly cloudy,6°,3°
331,2019-12-28,mostly sunny,3°,-2°
332,2019-12-29,mostly sunny,4°,-3°
333,2019-12-30,mostly sunny,5°,-1°
334,2019-12-31,mostly sunny,4°,-3°
335,2020-1-1,foggy,3°,-1°
336,2020-1-2,foggy,4°,-2°
337,2020-1-3,scattered showers,8°,4°
338,2020-1-4,mostly cloudy,5°,2°
339,2020-1-5,mostly cloudy,6°,2°
340,2020-1-6,foggy,4°,-1°
341,2020-1-7,foggy,6°,0°
342,2020-1-8,scattered showers,9°,2°
343,2020-1-9,scattered showers,10°,7°
344,2020-1-10,scattered showers,8°,3°
345,2020-1-11,cloudy,5°,1°
346,2020-1-12,mostly cloudy,5°,-1°
347,2020-1-13,foggy,6°,4°
348,2020-1-14,scattered showers,9°,5°
349,2020-1-15,mostly sunny,12°,5°
350,2020-1-16,mostly sunny,11°,5°
351,2020-1-17,scattered showers,7°,4°
352,2020-1-18,mostly cloudy,4°,-1°
353,2020-1-19,mostly cloudy,4°,-2°
354,2020-1-20,mostly sunny,4°,0°
355,2020-1-21,mostly sunny,5°,-2°
356,2020-1-22,mostly sunny,5°,-3°
357,2020-1-23,foggy,2°,-1°
358,2020-1-24,foggy,0°,-2°
359,2020-1-25,foggy,3°,-1°
360,2020-1-26,foggy,5°,0°
361,2020-1-27,scattered showers,6°,4°
362,2020-1-28,scattered showers,6°,1°
363,2020-1-29,mostly cloudy,5°,1°
364,2020-1-30,scattered showers,10°,1°
365,2020-1-31,scattered showers,11°,10°
366,2020-2-1,scattered showers,10°,7°
367,2020-2-2,scattered showers,13°,5°
368,2020-2-3,mostly cloudy,10°,5°
369,2020-2-4,scattered showers,5°,2°
370,2020-2-5,mostly sunny,7°,0°
371,2020-2-6,mostly sunny,6°,-1°
372,2020-2-7,mostly sunny,7°,-3°
373,2020-2-8,mostly cloudy,6°,0°
374,2020-2-9,mostly cloudy,11°,4°
375,2020-2-10,scattered showers,11°,4°
376,2020-2-11,mostly cloudy,6°,1°
377,2020-2-12,mostly cloudy,4°,0°
378,2020-2-13,scattered showers,7°,0°
379,2020-2-14,mostly cloudy,9°,5°
380,2020-2-15,mostly sunny,11°,3°
381,2020-2-16,mostly sunny,16°,8°
382,2020-2-17,mostly cloudy,9°,5°
383,2020-2-18,mostly cloudy,7°,3°
384,2020-2-19,mostly sunny,6°,2°
385,2020-2-20,scattered showers,7°,4°
386,2020-2-21,partly cloudy,7°,1°
387,2020-2-22,mostly sunny,9°,1°
388,2020-2-23,scattered showers,10°,6°
389,2020-2-24,scattered showers,9°,3°
390,2020-2-25,scattered showers,9°,2°
391,2020-2-26,flurries,5°,0°
392,2020-2-27,snow,1°,0°
393,2020-2-28,mostly sunny,5°,-2°
394,2020-2-29,mostly sunny,12°,3°
395,2020-3-1,scattered showers,9°,1°
396,2020-3-2,scattered showers,8°,2°
397,2020-3-3,mostly cloudy,4°,1°
398,2020-3-4,mostly cloudy,7°,1°
399,2020-3-5,scattered showers,7°,3°
400,2020-3-6,scattered showers,6°,3°
401,2020-3-7,partly cloudy,8°,1°
402,2020-3-8,scattered showers,10°,4°
403,2020-3-9,mostly cloudy,8°,4°
404,2020-3-10,scattered showers,11°,4°
405,2020-3-11,mostly cloudy,13°,11°
406,2020-3-12,mostly cloudy,12°,5°
407,2020-3-13,mostly cloudy,8°,3°
408,2020-3-14,mostly cloudy,8°,2°
409,2020-3-15,mostly cloudy,13°,5°
410,2020-3-16,mostly sunny,16°,5°
411,2020-3-17,mostly sunny,15°,8°
412,2020-3-18,mostly cloudy,14°,5°
413,2020-3-19,mostly sunny,16°,7°
414,2020-3-20,mostly sunny,17°,7°
415,2020-3-21,scattered showers,7°,1°
416,2020-3-22,mostly sunny,10°,-1°
417,2020-3-23,mostly sunny,8°,-2°
418,2020-3-24,mostly sunny,9°,-2°
419,2020-3-25,mostly sunny,9°,-2°
420,2020-3-26,mostly sunny,9°,0°
421,2020-3-27,mostly sunny,14°,2°
422,2020-3-28,mostly sunny,17°,6°
423,2020-3-29,mostly cloudy,6°,1°
424,2020-3-30,mostly sunny,8°,-2°
425,2020-3-31,mostly sunny,9°,0°
426,2020-4-1,mostly sunny,10°,0°
427,2020-4-2,mostly sunny,12°,1°
428,2020-4-3,mostly cloudy,10°,3°
429,2020-4-4,mostly sunny,14°,3°
430,2020-4-5,mostly sunny,19°,5°
431,2020-4-6,mostly sunny,20°,7°
432,2020-4-7,mostly sunny,22°,11°
433,2020-4-8,mostly sunny,22°,9°
434,2020-4-9,mostly sunny,23°,12°
435,2020-4-10,mostly sunny,22°,12°
436,2020-4-11,mostly sunny,23°,11°
437,2020-4-12,mostly sunny,22°,11°
438,2020-4-13,mostly sunny,15°,4°
439,2020-4-14,mostly sunny,11°,0°
440,2020-4-15,mostly sunny,18°,3°
441,2020-4-16,mostly sunny,22°,8°
442,2020-4-17,mostly sunny,23°,10°
443,2020-4-18,mostly sunny,20°,12°
444,2020-4-19,mostly cloudy,18°,9°
445,2020-4-20,mostly sunny,19°,7°
446,2020-4-21,mostly sunny,20°,8°
447,2020-4-22,mostly sunny,22°,9°
448,2020-4-23,mostly sunny,22°,10°
449,2020-4-24,mostly sunny,22°,8°
450,2020-4-25,mostly sunny,18°,7°
451,2020-4-26,mostly sunny,20°,7°
452,2020-4-27,mostly sunny,21°,7°
453,2020-4-28,mostly cloudy,16°,11°
454,2020-4-29,mostly cloudy,15°,10°
455,2020-4-30,scattered showers,12°,7°
456,2020-5-1,scattered showers,12°,7°
457,2020-5-2,mostly cloudy,12°,6°
458,2020-5-3,mostly sunny,16°,4°
459,2020-5-4,mostly cloudy,18°,9°
460,2020-5-5,mostly sunny,15°,6°
461,2020-5-6,mostly sunny,16°,6°
462,2020-5-7,mostly sunny,20°,7°
463,2020-5-8,mostly sunny,23°,10°
464,2020-5-9,scattered showers,19°,12°
465,2020-5-10,mostly sunny,20°,12°
466,2020-5-11,scattered showers,14°,4°
467,2020-5-12,mostly sunny,13°,2°
468,2020-5-13,mostly sunny,14°,5°
469,2020-5-14,mostly sunny,14°,4°
470,2020-5-15,mostly sunny,17°,5°
471,2020-5-16,mostly sunny,19°,7°
472,2020-5-17,mostly sunny,19°,7°
473,2020-5-18,mostly sunny,22°,7°
474,2020-5-19,mostly sunny,25°,11°
475,2020-5-20,mostly sunny,25°,14°
476,2020-5-21,mostly sunny,26°,13°
477,2020-5-22,mostly sunny,26°,15°
478,2020-5-23,scattered showers,16°,8°
479,2020-5-24,mostly cloudy,16°,6°
480,2020-5-25,mostly sunny,19°,8°
481,2020-5-26,mostly sunny,22°,10°
482,2020-5-27,mostly sunny,23°,5°
483,2020-5-28,mostly sunny,22°,13°
484,2020-5-29,mostly sunny,22°,11°
485,2020-5-30,mostly sunny,22°,11°
486,2020-5-31,mostly sunny,21°,11°
487,2020-6-1,mostly sunny,25°,12°
488,2020-6-2,mostly sunny,27°,15°
489,2020-6-3,mostly sunny,25°,14°
490,2020-6-4,mostly cloudy,15°,10°
491,2020-6-5,mostly cloudy,12°,6°
492,2020-6-6,mostly sunny,16°,6°
493,2020-6-7,mostly cloudy,16°,7°
494,2020-6-8,mostly sunny,19°,9°
495,2020-6-9,mostly sunny,18°,10°
496,2020-6-10,mostly cloudy,18°,11°
497,2020-6-11,mostly sunny,19°,13°
498,2020-6-12,mostly sunny,25°,11°
499,2020-6-13,mostly sunny,23°,12°
500,2020-6-14,mostly cloudy,20°,14°
501,2020-6-15,partly cloudy,23°,12°
502,2020-6-16,partly cloudy,22°,13°
503,2020-6-17,scattered showers,18°,13°
504,2020-6-18,foggy,21°,12°
505,2020-6-19,mostly sunny,21°,11°
506,2020-6-20,mostly sunny,22°,11°
507,2020-6-21,mostly sunny,24°,12°
508,2020-6-22,mostly sunny,23°,11°
509,2020-6-23,mostly sunny,27°,15°
510,2020-6-24,mostly sunny,29°,17°
511,2020-6-25,mostly sunny,28°,17°
512,2020-6-26,mostly sunny,28°,17°
513,2020-6-27,mostly cloudy,24°,17°
514,2020-6-28,partly cloudy,20°,14°
515,2020-6-29,mostly sunny,20°,13°
516,2020-6-30,mostly cloudy,19°,10°
517,2020-7-1,mostly cloudy,23°,14°
518,2020-7-2,partly cloudy,21°,15°
519,2020-7-3,mostly sunny,21°,11°
520,2020-7-4,mostly sunny,21°,12°
521,2020-7-5,mostly cloudy,23°,17°
522,2020-7-6,mostly sunny,18°,10°
523,2020-7-7,mostly sunny,21°,8°
524,2020-7-8,mostly cloudy,19°,13°
525,2020-7-9,mostly sunny,27°,14°
526,2020-7-10,mostly cloudy,22°,14°
527,2020-7-11,mostly sunny,21°,10°
528,2020-7-12,mostly sunny,23°,12°
529,2020-7-13,mostly sunny,25°,14°
530,2020-7-14,mostly sunny,24°,13°
531,2020-7-15,mostly sunny,20°,13°
532,2020-7-16,mostly cloudy,16°,13°
533,2020-7-17,mostly cloudy,21°,13°
534,2020-7-18,mostly sunny,25°,16°
535,2020-7-19,mostly sunny,28°,16°
536,2020-7-20,mostly sunny,26°,16°
537,2020-7-21,mostly sunny,25°,12°
538,2020-7-22,mostly sunny,25°,12°
539,2020-7-23,mostly sunny,25°,13°
540,2020-7-24,mostly sunny,24°,15°
541,2020-7-25,mostly sunny,25°,14°
542,2020-7-26,partly cloudy,24°,16°
543,2020-7-27,mostly sunny,30°,14°
544,2020-7-28,mostly sunny,23°,15°
545,2020-7-29,mostly sunny,24°,10°
546,2020-7-30,mostly sunny,30°,15°
547,2020-7-31,mostly sunny,35°,20°
548,2020-8-1,mostly sunny,32°,19°
549,2020-8-2,mostly sunny,24°,17°
550,2020-8-3,mostly sunny,19°,14°
551,2020-8-4,mostly sunny,23°,11°
552,2020-8-5,mostly sunny,27°,12°
553,2020-8-6,mostly sunny,30°,17°
554,2020-8-7,mostly sunny,33°,20°
555,2020-8-8,mostly sunny,34°,23°
556,2020-8-9,mostly sunny,35°,24°
557,2020-8-10,mostly sunny,34°,22°
558,2020-8-11,mostly sunny,35°,23°
559,2020-8-12,mostly sunny,33°,19°
560,2020-8-13,mostly sunny,30°,20°
561,2020-8-14,mostly sunny,27°,20°
562,2020-8-15,mostly sunny,28°,18°
563,2020-8-16,mostly sunny,30°,19°
564,2020-8-17,mostly sunny,25°,16°
565,2020-8-18,mostly sunny,23°,15°
566,2020-8-19,mostly sunny,26°,13°
567,2020-8-20,mostly sunny,33°,18°
568,2020-8-21,mostly sunny,27°,22°
569,2020-8-22,mostly sunny,24°,18°
570,2020-8-23,mostly sunny,21°,15°
571,2020-8-24,mostly cloudy,20°,14°
572,2020-8-25,mostly sunny,26°,13°
573,2020-8-26,mostly cloudy,22°,15°
574,2020-8-27,mostly sunny,23°,10°
575,2020-8-28,mostly sunny,20°,12°
576,2020-8-29,partly cloudy,20°,11°
577,2020-8-30,mostly sunny,18°,12°
578,2020-8-31,mostly cloudy,17°,12°
579,2020-9-1,scattered showers,18°,12°
580,2020-9-2,mostly sunny,20°,12°
581,2020-9-3,mostly cloudy,22°,12°
582,2020-9-4,mostly sunny,27°,18°
583,2020-9-5,mostly cloudy,19°,12°
584,2020-9-6,mostly sunny,18°,9°
585,2020-9-7,mostly sunny,21°,9°
586,2020-9-8,mostly sunny,25°,10°
587,2020-9-9,mostly cloudy,24°,13°
588,2020-9-10,mostly sunny,24°,16°
589,2020-9-11,mostly sunny,24°,12°
590,2020-9-12,mostly sunny,26°,13°
591,2020-9-13,mostly sunny,28°,11°
592,2020-9-14,mostly sunny,31°,16°
593,2020-9-15,mostly sunny,32°,18°
594,2020-9-16,mostly sunny,32°,18°
595,2020-9-17,mostly sunny,23°,15°
596,2020-9-18,mostly sunny,26°,11°
597,2020-9-19,mostly sunny,27°,12°
598,2020-9-20,mostly sunny,25°,15°
599,2020-9-21,mostly sunny,26°,12°
600,2020-9-22,mostly sunny,26°,13°
601,2020-9-23,mostly sunny,23°,12°
602,2020-9-24,mostly cloudy,18°,10°
603,2020-9-25,scattered showers,13°,7°
604,2020-9-26,scattered showers,11°,7°
605,2020-9-27,scattered showers,10°,8°
606,2020-9-28,scattered showers,11°,7°
607,2020-9-29,foggy,15°,9°
608,2020-9-30,foggy,17°,12°
609,2020-10-1,foggy,14°,9°
610,2020-10-2,scattered showers,15°,7°
611,2020-10-3,scattered showers,12°,9°
612,2020-10-4,scattered showers,13°,8°
613,2020-10-5,scattered showers,11°,8°
614,2020-10-6,scattered showers,13°,9°
615,2020-10-7,mostly cloudy,13°,8°
616,2020-10-8,mostly cloudy,15°,8°
617,2020-10-9,scattered showers,14°,9°
618,2020-10-10,mostly sunny,12°,7°
619,2020-10-11,partly cloudy,12°,6°
620,2020-10-12,mostly cloudy,11°,6°
621,2020-10-13,foggy,10°,6°
622,2020-10-14,mostly sunny,11°,4°
623,2020-10-15,cloudy,8°,6°
624,2020-10-16,mostly cloudy,10°,7°
625,2020-10-17,mostly cloudy,10°,5°
626,2020-10-18,foggy,10°,3°
627,2020-10-19,foggy,12°,6°
628,2020-10-20,mostly sunny,14°,6°
629,2020-10-21,scattered showers,21°,10°
630,2020-10-22,mostly sunny,19°,12°
631,2020-10-23,mostly cloudy,14°,11°
632,2020-10-24,mostly cloudy,13°,10°
633,2020-10-25,scattered showers,12°,9°
634,2020-10-26,mostly cloudy,11°,6°
635,2020-10-27,mostly cloudy,10°,6°
636,2020-10-28,scattered showers,13°,9°
637,2020-10-29,scattered showers,11°,11°
638,2020-10-30,mostly cloudy,13°,11°
